"","ID","p1","p2","p3","p4","convergence","sse","transp1","transp2","transp3","transp4"
"3646","ID4",21.7521010729944,-0.375817673268208,2.90705435732547,-9.0399984465315,0,30.8492661721885,9.74711955798344,0.686727530414792,43.88,0.000118571020650541
"3647","ID4",21.9319828237617,-0.36570705025149,14.9063477261662,-5.51849354307786,0,30.7571197373826,9.81057553401469,0.693705992441918,38.88,0.00401188712719579
"3648","ID4",24.4037830302601,-0.455461048627697,1.12116262212512,-3.51001101511903,0,22.9880619654718,10.8192827298074,0.634155524003881,42.88,0.0298965851206689
"3649","ID4",21.9328486103261,-0.365581824205832,10.4667367807934,-5.51695957206319,0,30.7571189646401,9.81093418347218,0.693792867939625,38.88,0.00401804596829724
"3650","ID4",21.9323496592983,-0.365643709649848,11.3217487921894,-5.5191532674508,0,30.7571195671953,9.81074396618308,0.693749933588457,38.88,0.00400924126034389
"3651","ID4",21.9336542732456,-0.365486183335169,6.65092561320014,-5.51443075182576,0,30.7571204674645,9.81125382897906,0.693859226066798,38.88,0.00402821974265831
"3652","ID4",21.9325369039198,-0.36563590666783,9.60957793108501,-5.5150613074978,0,30.7571192891457,9.8107743277961,0.693755346927834,38.88,0.00402568052649408
"3653","ID4",21.9319899878676,-0.365722940822358,13.7929973267426,-5.51676375344173,0,30.7571202133924,9.81055684325187,0.693694969145267,38.88,0.00401883285356057
"3654","ID4",23.3744911885536,-0.462776084017434,1.192568452277,-4.0239013504785,0,23.5213029645949,10.3974756839315,0.629533579357428,42.88,0.017883060580513
"3655","ID4",24.418454034764,-0.454986492617026,1.12015876640238,-3.50657484419675,0,22.9879275866419,10.8254416451336,0.634456537737786,42.88,0.0299994915980049
"3656","ID4",24.4157832087209,-0.455242302208237,1.12039262847594,-3.50599196834653,0,22.9879633151807,10.824249423766,0.634294258427413,42.88,0.030016982674244
"3657","ID4",21.9331572343757,-0.365630723488017,15.6490738606424,-5.51680891161983,0,30.7571193983698,9.81106564332969,0.693758942795862,38.88,0.0040186513744885
"3658","ID4",21.9328300977852,-0.365653350542531,4.40799123966125,-5.51452557121033,0,30.7571192873891,9.81089471141259,0.693743245252039,38.88,0.00402783780744914
"3659","ID4",21.933033886861,-0.365601522002611,6.53563778321258,-5.51632643625588,0,30.7571188606103,9.81100646352445,0.693779201883302,38.88,0.00402059074258404
"3660","ID4",21.932752502251,-0.365671826846687,9.67982446476939,-5.51553224322965,0,30.7571190995307,9.81087333969813,0.693730427559246,38.88,0.00402378513602773
"3661","ID4",21.9326958771732,-0.365641152326249,6.58146511084494,-5.51502028926349,0,30.7571190730266,9.81084278166383,0.693751707733802,38.88,0.00402584565618781
"3662","ID4",21.9328141943655,-0.365599568593429,6.14972645895733,-5.51763602104819,0,30.7571191248333,9.81092742587717,0.693780557119288,38.88,0.00401532888426828
"3663","ID4",24.4309264982596,-0.455388324810033,1.11966854796575,-3.49969307608801,0,22.9881779864272,10.8304388051306,0.634201643891566,42.88,0.0302066531438472
"3664","ID4",21.9317519237641,-0.365733535578579,10.2787207821173,-5.52159376410248,0,30.7571219032674,9.81051345744963,0.69368761965511,38.88,0.00399946865033374
"3665","ID4",21.9331583413654,-0.365687151130768,9.0004785514389,-5.51580941145704,0,30.7571198603087,9.81105284017017,0.693719796718553,38.88,0.00402267002517795
"3666","ID4",21.9327050271634,-0.365529712507566,7.65408396217462,-5.51599657954167,0,30.7571197236551,9.81086053876282,0.693829023606277,38.88,0.00402191718019073
"3667","ID4",24.4181562337911,-0.455053243454334,1.1201460474563,-3.50679312145831,0,22.9879272760722,10.8253185636373,0.634414188646091,42.88,0.0299929441057411
"3668","ID4",24.4179117551222,-0.455060558952746,1.1201285753788,-3.50663539547103,0,22.9879275540889,10.8252025115584,0.634409547607077,42.88,0.0299976751455558
"3669","ID4",21.9325967769619,-0.365649780157669,23.8693350399873,-5.51755192497698,0,30.7571189263131,9.81083124183081,0.693745722186842,38.88,0.00401566657185097
"3670","ID4",21.9324787994613,-0.365641220518835,12.6808906365172,-5.51688048554989,0,30.7571188040914,9.81077174745916,0.693751660425081,38.88,0.00401836375410926
"3671","ID4",21.9334288465263,-0.365557293358954,7.26992100528072,-5.51582327978245,0,30.7571195272773,9.81117233324477,0.693809887474984,38.88,0.00402261423786786
"3672","ID4",21.9329935026861,-0.365576527815353,10.6362541468463,-5.51419724261953,0,30.7571192412273,9.81096265736361,0.693796542547296,38.88,0.00402916047888397
"3673","ID4",21.933256181554,-0.365562346082426,9.61729474922083,-5.51705253639644,0,30.7571197701528,9.81111262581446,0.693806381854337,38.88,0.004017672450695
"3674","ID4",24.4198391146601,-0.455072168777053,1.12014489318639,-3.5059380005483,0,22.9879342065008,10.8260032910953,0.634402182266446,42.88,0.0300186026684216
"3675","ID4",22.5063076740913,-0.473349763932087,1.26018730724296,-60.8624450469756,0,25.9774453118691,10.0753952265386,0.622912160864566,92.88,3.69637446103939e-27
"3676","ID4",22.5166084730544,-0.475972401838381,1.25834985618194,-7.54595637520598,0,25.8674423872527,10.0768795295323,0.62128062821405,47.88,0.000528241826061209
"3677","ID4",21.9327290648812,-0.365569165281044,20.1867507682591,-5.51504389813511,0,30.7571192941968,9.81085851055877,0.693801650666949,38.88,0.00402575061163651
"3678","ID4",24.4174590715076,-0.455069642391539,1.12017900324362,-3.50679018149554,0,22.9879275700614,10.8250166980219,0.634403785012953,42.88,0.0299930322840098
"3679","ID4",21.9333372231892,-0.365627495574705,20.5950364811773,-5.51630541000432,0,30.7571196311143,9.81113757000181,0.693761182193203,38.88,0.00402067528142516
"3680","ID4",22.5163799224867,-0.474617725756142,1.25762791934546,-9.83435641478505,0,25.96618272014,10.079381579006,0.622122832549687,50.88,5.35788362048224e-05
"3681","ID4",24.4178784298638,-0.454952351380529,1.12017893726062,-3.50683691901435,0,22.9879282180755,10.8252089343216,0.634478199238261,42.88,0.0299916305168569
"3682","ID4",21.9329118429457,-0.365681147280404,13.5245896249515,-5.51697606227694,0,30.7571194939448,9.81096044276953,0.693723961720911,38.88,0.00401797971040668
"3683","ID4",24.4312546598149,-0.454426143171136,1.11930875028613,-3.50375969911799,0,22.9880668589009,10.8308340314343,0.634812154732737,42.88,0.0300840635043823
"3684","ID4",21.9336467941236,-0.365567273099,17.7116386274844,-5.51365325516041,0,30.7571196667393,9.81123969868903,0.693802963467216,38.88,0.00403135288792269
"3685","ID4",22.4883713009698,-0.472527445012802,1.26173160836046,-9.35102745510885,0,25.9599355734261,10.0670058097709,0.623424603986459,49.88,8.68761119176747e-05
"3686","ID4",21.9323481268533,-0.365632025370318,5.84343019868857,-5.51800336307643,0,30.7571190356923,9.81072913642671,0.693758039603961,38.88,0.00401385415609326
"3687","ID4",21.9332897157265,-0.365602518916649,8.99322661194005,-5.51459947612885,0,30.7571190552113,9.81109596622709,0.693778510245421,38.88,0.00402754014142381
"3688","ID4",21.9332330178464,-0.365535114504914,11.4707874878936,-5.51559190924877,0,30.7571193710171,9.8110847086494,0.693825275553855,38.88,0.00402354505994912
"3689","ID4",25.4012108912636,-0.448612380570929,1.0587755469119,-3.16793210173924,0,23.392728836384,11.2317827609938,0.638513550990101,43.88,0.0420905469403924
"3690","ID4",26.211184225968,-2.8832292670765,-3.95484214074085,0.744197131286743,0,73.3937892389288,11.6319863147828,0.0559537810691695,175.88,2.10475091777877
"3691","ID4",21.9327908204869,-0.365635577536606,8.914475276456,-5.5175200754462,0,30.7571190413044,9.81091531791009,0.693755575264418,38.88,0.00401579447098381
"3692","ID4",24.415478409155,-0.454820534982112,1.12047451436763,-3.50618684926443,0,22.9879537331438,10.8241599735745,0.634561839381809,42.88,0.030011133507072
"3693","ID4",21.9327301458386,-0.365679870748379,9.10464930333183,-5.51687850561963,0,30.7571191475723,9.81088033307997,0.693724847282329,38.88,0.00401837171019715
"3694","ID4",21.9319804289011,-0.365646368826422,6.78333544369884,-5.51952515813269,0,30.7571198687358,9.81058820465752,0.693748088787338,38.88,0.00400775053808778
"3695","ID4",21.9327097522613,-0.365569328341085,5.50881115109449,-5.51710606554062,0,30.7571191131886,9.81087588369759,0.693801537535632,38.88,0.00401745739388308
"3696","ID4",24.4220465481307,-0.454385009927412,1.1205571617968,-3.50566961481685,0,22.9879948031682,10.8270188323219,0.634838267152856,42.88,0.0300266603142862
